#f	lead1	lead2	lead3	lead4	lead5	lead6	lead7	lead8	lead9	lead10	lead11	lead12
86.2714	0.135267	3.17699	1.43266	5.92895	0.659899	0.0846624	0.098486	0.398293	0.000713408	0.000713151	0.000469576	0.000385546
86.2814	0.0400094	3.74104	1.62214	6.02799	0.66303	0.060444	0.0834986	0.390739	0.000895419	0.000647882	0.000537655	0.000386906
86.2914	0.0602512	4.71428	1.89596	6.30257	0.655215	0.0794555	0.0847791	0.379566	0.001079	0.000572301	0.000602168	0.000384699
86.3014	0.205187	6.16254	2.2814	6.75539	0.636776	0.155584	0.105861	0.364719	0.00125635	0.000490278	0.000660587	0.000377477
86.3114	0.488862	8.00639	2.80721	7.39065	0.60689	0.300624	0.149908	0.346585	0.00142026	0.00040611	0.000711065	0.000363784
86.3214	0.900057	10.2802	3.48635	8.19093	0.56775	0.523268	0.218471	0.325653	0.00156408	0.00032365	0.000750879	0.00034378
86.3314	1.42827	12.9332	4.3228	9.13833	0.520138	0.82766	0.311832	0.30238	0.00168162	0.000247067	0.00077847	0.000318079
86.3414	2.06317	15.8739	5.30104	10.2007	0.466016	1.21237	0.429016	0.277331	0.00176852	0.000179501	0.000792231	0.000288475
86.3514	2.77846	18.9894	6.40861	11.3404	0.407272	1.6706	0.566929	0.251137	0.00182179	0.000123816	0.000791078	0.000257275
86.3614	3.54056	22.1884	7.59667	12.5071	0.346182	2.18884	0.72112	0.224539	0.00183937	8.16332e-05	0.000774279	0.000227422
86.3714	4.31842	25.3238	8.82072	13.6489	0.285225	2.74897	0.885497	0.198053	0.00182114	5.38011e-05	0.000742162	0.000202154
86.3814	5.04738	28.2556	10.019	14.7092	0.226551	3.32827	1.05306	0.172413	0.00176902	4.02186e-05	0.00069522	0.000184445
86.3914	5.75835	30.8163	11.1305	15.6273	0.171963	3.90075	1.21587	0.148192	0.00168611	4.00435e-05	0.000634857	0.000177054
86.4014	6.34269	32.93	12.0845	16.3543	0.123554	4.4383	1.3654	0.125996	0.00157638	5.14742e-05	0.000563221	0.00018186
86.4114	6.80388	34.3962	12.8235	16.8331	0.0828053	4.91474	1.49455	0.106121	0.00144513	7.23025e-05	0.000483278	0.000199787
86.4214	7.09988	35.201	13.293	17.0352	0.050333	5.30333	1.59592	0.0890646	0.00129828	9.9923e-05	0.000398294	0.000230828
86.4314	7.2252	35.2163	13.4521	16.925	0.0265317	5.58244	1.66293	0.0749782	0.00114215	0.000131763	0.000312259	0.0002735
86.4414	7.15533	34.4593	13.2812	16.4965	0.0111741	5.7372	1.69184	0.0639664	0.000982761	0.000164953	0.000229587	0.000325281
86.4513	6.91052	32.915	12.7779	15.7521	0.00352679	5.75815	1.68052	0.055967	0.000826467	0.000197306	0.000154123	0.000382459
86.4613	6.47102	30.7215	11.9552	14.7094	0.00257105	5.64086	1.6284	0.0508467	0.000678157	0.00022675	9.0351e-05	0.000441147
86.4714	5.89445	27.89	10.8561	13.4057	0.00681587	5.39252	1.53818	0.0482981	0.000542711	0.000252018	4.16889e-05	0.00049645
86.4813	5.19477	24.5659	9.54069	11.8942	0.0147711	5.02651	1.41406	0.0479382	0.000423727	0.000272088	1.12608e-05	0.000543889
86.4913	4.42712	20.9417	8.08139	10.237	0.024801	4.56124	1.26255	0.0493159	0.000323442	0.000287092	1.1409e-06	0.000579552
86.5013	3.59981	17.1758	6.56476	8.5078	0.0356876	4.02184	1.09126	0.0519658	0.000243209	0.000297033	1.23636e-05	0.000600286
86.5113	2.81178	13.4651	5.08389	6.78407	0.0461565	3.43877	0.909504	0.055341	0.000183367	0.000302817	4.4767e-05	0.000604149
86.5213	2.05896	9.93623	3.73724	5.14631	0.0557553	2.84226	0.726414	0.0589942	0.000142937	0.000305704	9.70657e-05	0.000591142
86.5313	1.40175	6.83384	2.60964	3.66907	0.0643113	2.2645	0.551834	0.0625144	0.000120381	0.000307093	0.000166598	0.000562543
86.5413	0.902786	4.25268	1.78371	2.4231	0.0719529	1.73496	0.394536	0.0655132	0.00011316	0.00030823	0.000250003	0.000521807
86.5513	0.556481	2.32143	1.31955	1.46327	0.079924	1.28031	0.2619	0.067826	0.000118344	0.000310685	0.000342407	0.000473578
86.5613	0.390421	1.11261	1.26153	0.832354	0.0894739	0.921416	0.159918	0.069327	0.00013278	0.000315479	0.000439036	0.000423805
86.5713	0.407654	0.654981	1.62673	0.55409	0.102264	0.673642	0.0925255	0.0700678	0.000153243	0.000323739	0.00053415	0.00037971
86.5813	0.59727	0.930961	2.41153	0.632884	0.120453	0.544022	0.061185	0.0702393	0.000176452	0.000336037	0.00062275	0.000348402
86.5913	0.942665	1.87941	3.58436	1.05354	0.145733	0.533452	0.0651896	0.0700924	0.000199685	0.000352581	0.00069921	0.000336998
86.6013	1.41188	3.39704	5.09052	1.78137	0.180029	0.635047	0.101551	0.0700562	0.000220434	0.000373396	0.000759952	0.000351637
86.6113	1.9606	5.35894	6.85888	2.76579	0.224745	0.835397	0.165281	0.0705441	0.00023689	0.000398497	0.000801123	0.000397164
86.6213	2.56278	7.60377	8.80235	3.94215	0.280648	1.11558	0.249776	0.0721194	0.000247569	0.000427259	0.000820559	0.000476205
86.6313	3.15847	9.96663	10.8191	5.23503	0.34808	1.45275	0.34735	0.0752236	0.000251975	0.000459051	0.000817517	0.000589572
86.6413	3.69434	12.2506	12.8115	6.56245	0.426491	1.82233	0.449522	0.0803263	0.000249573	0.000493374	0.000792664	0.000735006
86.6513	4.14722	14.3062	14.678	7.84603	0.514424	2.19842	0.548271	0.0877942	0.00024095	0.000529844	0.000747235	0.000908214
86.6613	4.46348	16.0002	16.3331	9.00336	0.610088	2.55477	0.635354	0.0979948	0.000226636	0.000568263	0.000684692	0.0011018
86.6713	4.63596	17.2113	17.6972	9.9709	0.710498	2.87096	0.704537	0.110962	0.000207682	0.000608297	0.000608568	0.00130722
86.6813	4.64356	17.8533	18.7123	10.6907	0.812452	3.12811	0.750754	0.126758	0.000185408	0.000649899	0.000523946	0.00151357
86.6913	4.48583	17.8199	19.3628	11.1219	0.911676	3.31285	0.770661	0.145223	0.00016103	0.000693171	0.000435291	0.00170968
86.7013	4.18048	17.2903	19.586	11.2449	1.0058	3.41643	0.762896	0.165936	0.000135805	0.000738953	0.000348181	0.0018833
86.7113	3.73875	16.1439	19.4401	11.0545	1.09008	3.43807	0.728521	0.188551	0.000111091	0.000787144	0.00026663	0.00202395
86.7213	3.19888	14.5206	18.9467	10.5688	1.16145	3.37949	0.6704	0.212476	8.79851e-05	0.000838039	0.000194913	0.00212207
86.7313	2.6162	12.5324	18.1526	9.82073	1.21726	3.2493	0.592876	0.237008	6.73077e-05	0.000892086	0.000136214	0.00217007
86.7413	1.99469	10.3115	17.1305	8.85745	1.25536	3.0606	0.502021	0.261436	4.96537e-05	0.000948878	9.25554e-05	0.00216354
86.7513	1.41418	8.01349	15.9593	7.73933	1.27482	2.82655	0.404544	0.284983	3.56408e-05	0.00100821	6.48983e-05	0.00210115
86.7613	0.908437	5.80546	14.7201	6.53206	1.27563	2.56572	0.307719	0.306844	2.53261e-05	0.00106922	5.31375e-05	0.00198399
86.7713	0.517545	3.82041	13.4991	5.30732	1.25835	2.29287	0.218185	0.326536	1.88483e-05	0.00113128	5.60789e-05	0.00181813
86.7813	0.266107	2.2114	12.3774	4.13034	1.22486	2.0268	0.14271	0.343234	1.59786e-05	0.00119224	7.14575e-05	0.0016114
86.7913	0.175502	1.06996	11.4183	3.06365	1.17761	1.78018	0.0865216	0.356426	1.65115e-05	0.00125056	9.66978e-05	0.00137532
86.8013	0.253656	0.485347	10.6891	2.15433	1.11978	1.56553	0.0535463	0.365795	2.01279e-05	0.00130401	0.000128627	0.00112258
86.8113	0.493806	0.46693	10.2043	1.45512	1.05466	1.38895	0.0456939	0.371108	2.62945e-05	0.00135043	0.00016373	0.000867281
86.8213	0.886874	1.0492	10.0018	0.977298	0.986167	1.25726	0.0638241	0.372155	3.48661e-05	0.00138713	0.000198984	0.000624392
86.8313	1.39824	2.18641	10.0807	0.732744	0.918005	1.17046	0.106455	0.369004	4.53314e-05	0.00141245	0.000231557	0.000407812
86.8413	1.99718	3.80881	10.4235	0.715353	0.853482	1.12627	0.170735	0.361865	5.74379e-05	0.00142403	0.000259045	0.00023007
86.8513	2.64913	5.82455	10.9922	0.905376	0.795253	1.11977	0.252422	0.350812	7.09043e-05	0.00142044	0.00028035	0.000101532
86.8613	3.31482	8.10971	11.7488	1.26939	0.745363	1.14296	0.346212	0.33631	8.5578e-05	0.00140055	0.00029443	2.9529e-05
86.8713	3.92717	10.5294	12.6371	1.76557	0.70609	1.18778	0.446176	0.318926	0.000101317	0.00136374	0.00030148	1.80105e-05
86.8813	4.47268	12.9598	13.5986	2.34718	0.677082	1.24482	0.546527	0.298989	0.000118129	0.00131048	0.000302259	6.74128e-05
86.8913	4.91361	15.2596	14.568	2.96743	0.659612	1.30521	0.640652	0.277107	0.000136179	0.00124167	0.000297802	0.00017443
86.9013	5.20687	17.3323	15.4966	3.57887	0.651351	1.3617	0.72434	0.253862	0.000155639	0.0011588	0.000290195	0.000332332
86.9113	5.35572	19.0752	16.3218	4.13916	0.65201	1.40792	0.792624	0.229706	0.00017671	0.00106425	0.000281211	0.000531458
86.9213	5.33858	20.4033	17.0054	4.61506	0.659399	1.44011	0.842756	0.205246	0.000199619	0.000960628	0.000272377	0.000759915
86.9313	5.1716	21.2924	17.5099	4.98231	0.6715	1.45641	0.87303	0.180962	0.000225144	0.000850697	0.00026548	0.00100429
86.9413	4.8552	21.7262	17.8159	5.22774	0.686334	1.45679	0.882952	0.1573	0.000253446	0.000738445	0.000261528	0.00125008
86.9513	4.41755	21.7229	17.9104	5.34901	0.701718	1.44346	0.873543	0.134696	0.000285115	0.00062693	0.000261081	0.00148354
86.9613	3.88644	21.3102	17.7926	5.35322	0.715547	1.41949	0.846922	0.11342	0.000320843	0.000519279	0.00026414	0.00169179
86.9713	3.30323	20.571	17.4796	5.2579	0.727369	1.39064	0.806313	0.0938298	0.000361111	0.000418915	0.000270062	0.00186409
86.9813	2.6836	19.5856	16.9793	5.08421	0.734891	1.36004	0.755209	0.0760686	0.000406552	0.000328298	0.000277719	0.0019919
86.9913	2.08037	18.376	16.3162	4.85614	0.738072	1.33224	0.697422	0.0603535	0.000457546	0.000249671	0.000285476	0.00206945
87.0013	1.5113	17.0944	15.5209	4.60176	0.736482	1.31108	0.637161	0.0466937	0.000514433	0.000184622	0.00029152	0.00209513
87.0113	1.01941	15.7762	14.618	4.34731	0.730634	1.29865	0.577793	0.0351088	0.000577819	0.000133985	0.000294171	0.0020695
87.0213	0.614231	14.5156	13.6382	4.10978	0.720368	1.29593	0.522646	0.0255358	0.000647172	9.81729e-05	0.000291549	0.00199686
87.0313	0.322754	13.3362	12.6023	3.90568	0.706817	1.30135	0.473782	0.0178755	0.000722474	7.68471e-05	0.000282514	0.00188391
87.0413	0.153966	12.2835	11.5418	3.73967	0.690998	1.31269	0.432558	0.0119314	0.000803299	6.90102e-05	0.000266198	0.00173936
87.0513	0.113196	11.3706	10.4584	3.61983	0.672339	1.32631	0.399708	0.00756757	0.000888363	7.32749e-05	0.000242921	0.00157424
87.0613	0.199743	10.5923	9.38021	3.53	0.652385	1.33648	0.374406	0.00448915	0.000976603	8.77581e-05	0.000213212	0.00139868
87.0713	0.406748	9.91167	8.31733	3.46146	0.631651	1.33841	0.355714	0.00248115	0.00106629	0.000110383	0.00017826	0.0012241
87.0813	0.718843	9.30839	7.27385	3.39545	0.610318	1.32622	0.341828	0.00130015	0.00115543	0.000138746	0.00014065	0.00106049
87.0913	1.13326	8.76062	6.26329	3.31643	0.588029	1.29515	0.330692	0.000725971	0.00124163	0.000170445	0.000102972	0.000916275
87.1013	1.62158	8.20111	5.2888	3.20499	0.565016	1.24232	0.319957	0.000559735	0.00132251	0.000203314	6.82155e-05	0.000798489
87.1113	2.17638	7.60361	4.35902	3.04656	0.54063	1.16538	0.30763	0.000640271	0.00139564	0.000234984	3.95988e-05	0.000710796
87.1213	2.77542	6.94281	3.48423	2.83323	0.514908	1.06461	0.29191	0.00085373	0.00145792	0.000263648	2.04118e-05	0.000655232
87.1313	3.39041	6.19269	2.674	2.56105	0.486974	0.942276	0.271522	0.00113331	0.00150729	0.000287576	1.33641e-05	0.000630794
87.1413	4.00887	5.36541	1.94238	2.23697	0.456965	0.803033	0.246037	0.00145983	0.00154084	0.000305585	2.06975e-05	0.000634426
87.1513	4.62703	4.46526	1.30407	1.87228	0.424728	0.653159	0.21548	0.00185569	0.00155752	0.000316861	4.39149e-05	0.000660558
87.1613	5.1886	3.53631	0.77743	1.49155	0.390216	0.500849	0.181016	0.00236739	0.00155542	0.000320655	8.35397e-05	0.00070317
87.1713	5.69952	2.61602	0.377134	1.11817	0.353768	0.355218	0.144011	0.00308259	0.00153435	0.000317008	0.000139194	0.000754178
87.1813	6.15235	1.75687	0.120309	0.784244	0.316223	0.225782	0.106708	0.00407675	0.00149409	0.000306229	0.000209537	0.000805435
87.1913	6.50718	1.03195	0.0205693	0.521889	0.278269	0.121929	0.0716298	0.00542021	0.00143516	0.000288885	0.000292107	0.000849866
87.2013	6.73634	0.489052	0.0881889	0.361273	0.240549	0.0524859	0.0413957	0.00718421	0.00136005	0.000265819	0.000384096	0.000880285
87.2113	6.86701	0.197594	0.327989	0.328732	0.204701	0.0239121	0.0187889	0.0093811	0.00127004	0.00023822	0.000481671	0.000891503
87.2213	6.84154	0.20612	0.739361	0.443217	0.171406	0.0411624	0.00615576	0.0120091	0.0011688	0.000207351	0.000581026	0.000880249
87.2313	6.698	0.545	1.31584	0.715157	0.141688	0.106399	0.00550759	0.0150238	0.00105969	0.000174768	0.000678051	0.000844797
87.2413	6.39143	1.24166	2.03947	1.14352	0.116321	0.218694	0.0182418	0.0183684	0.00094684	0.00014204	0.000768927	0.000785851
87.2513	5.96659	2.28918	2.89241	1.71858	0.0957487	0.374789	0.0450051	0.0219637	0.000834404	0.00011052	0.000850406	0.000705617
87.2613	5.40139	3.65429	3.84459	2.41727	0.0802143	0.568276	0.0857837	0.0257734	0.000726403	8.19209e-05	0.000919399	0.000608836
87.2713	4.73185	5.3129	4.86501	3.21044	0.0693754	0.790313	0.13964	0.0297312	0.000627329	5.75766e-05	0.000974212	0.000501213
87.2813	3.98132	7.19257	5.91364	4.06026	0.0629069	1.03001	0.204929	0.0339348	0.000540677	3.87433e-05	0.00101398	0.000389496
87.2913	3.19389	9.23828	6.9592	4.9254	0.05988	1.27553	0.279581	0.0384583	0.000469443	2.65139e-05	0.00103858	0.000280872
87.3013	2.39574	11.3506	7.95821	5.7642	0.0593768	1.51404	0.360915	0.0435963	0.000416229	2.16365e-05	0.00104898	0.000182414
87.3113	1.64326	13.4594	8.87414	6.53909	0.0603701	1.73283	0.445808	0.0497366	0.000382043	2.47404e-05	0.00104707	0.000100592
87.3213	0.99634	15.4824	9.67898	7.21865	0.061842	1.92146	0.531297	0.0573792	0.00036767	3.60511e-05	0.0010351	4.08469e-05
87.3313	0.487412	17.3256	10.345	7.77976	0.0630793	2.06978	0.614054	0.0672167	0.000372445	5.55688e-05	0.00101624	7.09244e-06
87.3413	0.170972	18.9701	10.8487	8.212	0.0633477	2.16855	0.691409	0.0800145	0.000394997	8.28129e-05	0.000993104	1.48791e-06
87.3513	0.0908847	20.3414	11.1862	8.51406	0.0626752	2.2153	0.761143	0.0966471	0.000432744	0.000117243	0.000969251	2.43477e-05
87.3613	0.274201	21.4252	11.3473	8.70362	0.0613323	2.20626	0.820424	0.117964	0.00048285	0.000157876	0.000947917	7.39555e-05
87.3713	0.744746	22.2018	11.3428	8.80583	0.0601899	2.1432	0.868364	0.144867	0.000541031	0.000203685	0.000930979	0.000147134
87.3813	1.50503	22.6793	11.1798	8.85454	0.0604529	2.02991	0.903783	0.178116	0.000603616	0.000253159	0.000920214	0.000238822
87.3913	2.54824	22.9247	10.876	8.89382	0.0639807	1.87317	0.926449	0.218311	0.000665994	0.00030494	0.000916776	0.000343109
87.4013	3.84856	22.8943	10.4636	8.96618	0.0726563	1.68101	0.936325	0.265773	0.000723985	0.000357662	0.000921	0.00045324
87.4113	5.33443	22.7039	9.96255	9.11688	0.0886563	1.46464	0.933848	0.320503	0.000773664	0.000409412	0.000932237	0.00056218
87.4212	6.99392	22.3914	9.40199	9.37918	0.114164	1.23425	0.920158	0.382182	0.000811363	0.000459147	0.000949149	0.000663172
87.4313	8.70276	21.9786	8.81278	9.78019	0.151004	1.00166	0.895932	0.449937	0.000834792	0.000505534	0.000969325	0.000750076
87.4413	10.4188	21.5387	8.22181	10.3326	0.200616	0.777486	0.862885	0.522625	0.000841351	0.000547239	0.000990738	0.000818084
87.4512	12.0452	21.0715	7.65267	11.0353	0.26377	0.571015	0.821885	0.598508	0.00083083	0.000583739	0.0010103	0.000863502
87.4613	13.4723	20.5927	7.12364	11.8647	0.340903	0.390853	0.774574	0.675758	0.000802841	0.000614148	0.00102529	0.000883814
87.4712	14.6588	20.149	6.65305	12.7874	0.43069	0.242191	0.722152	0.751733	0.000758674	0.00063877	0.001033	0.000879239
87.4812	15.5315	19.6849	6.24693	13.7537	0.531725	0.129013	0.665733	0.824124	0.000699803	0.000656994	0.00103084	0.0008511
87.4912	16.029	19.2084	5.9093	14.6979	0.641668	0.0527803	0.606276	0.890217	0.000629129	0.000669651	0.00101732	0.000801886
87.5012	16.1032	18.6611	5.64031	15.5528	0.756727	0.0123273	0.544952	0.947301	0.000550014	0.000676898	0.000991108	0.000735651
87.5112	15.7755	18.0339	5.43717	16.2493	0.872376	0.00481905	0.482895	0.993187	0.000465823	0.000679781	0.000951581	0.000657541
87.5212	15.0367	17.2972	5.29201	16.7202	0.985488	0.0257264	0.420968	1.02534	0.000380548	0.000679092	0.000899931	0.00057312
87.5312	13.9219	16.3966	5.19163	16.9048	1.08923	0.069197	0.360746	1.04228	0.00029828	0.000675859	0.00083727	0.00048808
87.5412	12.4894	15.3509	5.12532	16.7679	1.18075	0.128978	0.30265	1.04342	0.000222466	0.00067106	0.000765475	0.00040786
87.5512	10.8264	14.1481	5.08229	16.283	1.25418	0.198794	0.248623	1.02769	0.000156186	0.000665343	0.000687815	0.000337298
87.5612	9.01261	12.8278	5.05419	15.4539	1.30608	0.272368	0.200204	0.995769	0.000102388	0.000659882	0.000607475	0.000280495
87.5712	7.14006	11.3966	5.02966	14.3017	1.33355	0.344585	0.158594	0.94856	6.28935e-05	0.000654791	0.000528582	0.000239818
87.5812	5.32281	9.94906	5.00247	12.8788	1.33399	0.411497	0.12562	0.887847	3.88309e-05	0.000650445	0.000454724	0.000217029
87.5912	3.65091	8.5503	4.97011	11.2558	1.30722	0.470625	0.102838	0.815846	3.04602e-05	0.000647057	0.000389804	0.00021194
87.6012	2.22061	7.29874	4.93004	9.52478	1.25347	0.521	0.0914885	0.73561	3.73903e-05	0.000644344	0.000337738	0.000223443
87.6112	1.10689	6.28184	4.88292	7.78599	1.17462	0.563138	0.0927809	0.650352	5.8286e-05	0.000641629	0.000301521	0.000249067
87.6212	0.363718	5.60849	4.83045	6.1507	1.07364	0.598712	0.107582	0.563536	9.1313e-05	0.000638624	0.000283714	0.000285548
87.6312	0.0277638	5.33854	4.77977	4.72668	0.954372	0.630902	0.136083	0.478587	0.000134132	0.00063387	0.000285804	0.000328846
87.6412	0.105408	5.58895	4.7332	3.61337	0.822292	0.663402	0.178286	0.398892	0.000183842	0.000626607	0.000308822	0.000374786
87.6512	0.582911	6.37914	4.69354	2.89729	0.682913	0.699717	0.233221	0.327435	0.000237642	0.000615782	0.000352499	0.000418927
87.6612	1.42545	7.72565	4.66639	2.63751	0.543009	0.743896	0.299637	0.266694	0.000292571	0.000600622	0.000415645	0.000457327
87.6712	2.55176	9.63324	4.65217	2.87394	0.408662	0.800085	0.375144	0.218543	0.000345678	0.000580039	0.000495949	0.000486627
87.6812	3.91293	12.0248	4.65432	3.60684	0.285647	0.870015	0.457563	0.184089	0.00039449	0.000553405	0.000590445	0.000504351
87.6912	5.39989	14.845	4.66969	4.81078	0.180129	0.954758	0.54369	0.163807	0.000436997	0.000520386	0.000695081	0.000508681
87.7012	6.92161	17.9705	4.69504	6.42851	0.0968095	1.05497	0.630035	0.157266	0.000471359	0.000480955	0.000805401	0.000499114
87.7112	8.41037	21.1954	4.72935	8.36958	0.0398056	1.16856	0.713248	0.16351	0.000496846	0.000435551	0.000916714	0.000476377
87.7212	9.73734	24.4352	4.76424	10.5319	0.0117653	1.2931	0.789613	0.180766	0.000512565	0.000384918	0.0010237	0.000441528
87.7312	10.8363	27.4606	4.79659	12.7882	0.0143483	1.42478	0.855938	0.206895	0.000519046	0.000330353	0.0011209	0.000397038
87.7412	11.6386	30.1998	4.81847	15.0073	0.0477141	1.55801	0.908955	0.239377	0.000516485	0.000273611	0.00120432	0.000345631
87.7512	12.1162	32.2684	4.82254	17.0505	0.111393	1.68746	0.946488	0.275638	0.000506118	0.000216465	0.00126919	0.000290299
87.7612	12.2474	33.726	4.81116	18.8006	0.202601	1.80783	0.966786	0.312813	0.000489197	0.000161623	0.00131217	0.000234238
87.7712	12.026	34.4229	4.77786	20.1489	0.318267	1.91268	0.969017	0.348525	0.000467312	0.000111343	0.00133054	0.000180419
87.7812	11.4452	34.2864	4.72636	21.0109	0.454461	1.99781	0.95345	0.380553	0.000441932	6.84411e-05	0.00132245	0.000131557
87.7912	10.5991	33.2914	4.65695	21.337	0.605733	2.0585	0.919975	0.407098	0.000415172	3.54431e-05	0.00128819	8.95718e-05
87.8012	9.49312	31.4732	4.57641	21.1001	0.767361	2.0921	0.871199	0.426936	0.000388333	1.49469e-05	0.00122827	5.58883e-05
87.8112	8.27014	28.9452	4.49195	20.3188	0.933656	2.09784	0.809282	0.439411	0.00036286	9.20599e-06	0.00114484	3.09499e-05
87.8212	6.84642	25.7827	4.4193	19.0299	1.09865	2.07465	0.73733	0.444281	0.000339775	2.005e-05	0.00104138	1.46998e-05
87.8312	5.45365	22.1837	4.36001	17.3145	1.2569	2.02549	0.658705	0.442046	0.000320051	4.88213e-05	0.000921458	6.27644e-06
87.8412	4.11846	18.3522	4.33441	15.266	1.40326	1.9526	0.577335	0.433532	0.000304356	9.63536e-05	0.000790782	4.3257e-06
87.8512	2.90021	14.4713	4.34943	13.0051	1.53334	1.86112	0.496834	0.419914	0.000292677	0.00016251	0.000654514	7.14337e-06
87.8612	1.85284	10.7949	4.41587	10.6549	1.64404	1.75448	0.420868	0.402733	0.000284809	0.000246829	0.00051883	1.28171e-05
87.8712	1.02598	7.48699	4.54201	8.34184	1.73133	1.63988	0.35254	0.383478	0.000280537	0.000347692	0.000389442	1.95026e-05
87.8812	0.447095	4.75136	4.73327	6.18769	1.79366	1.52268	0.294558	0.363699	0.000279068	0.000462909	0.000271953	2.55612e-05
87.8912	0.121421	2.7207	4.9887	4.29704	1.82963	1.40825	0.248953	0.34482	0.000279835	0.000589476	0.000171381	2.97795e-05
87.9012	0.0385181	1.51024	5.30418	2.75602	1.83898	1.30109	0.216398	0.328017	0.000281766	0.000724133	9.1909e-05	3.13953e-05
87.9112	0.186581	1.1711	5.67088	1.62219	1.82224	1.205	0.197722	0.314088	0.000283977	0.000862743	3.6646e-05	3.02089e-05
87.9212	0.530936	1.68877	6.07596	0.927556	1.78029	1.12322	0.19205	0.303526	0.000285527	0.00100054	7.34403e-06	2.65986e-05
87.9312	1.02532	3.01414	6.49983	0.672984	1.7155	1.05621	0.198171	0.296427	0.000285514	0.00113309	4.5505e-06	2.14845e-05
87.9412	1.62427	5.04061	6.92413	0.832387	1.63095	1.00396	0.214073	0.29271	0.000283417	0.00125572	2.74324e-05	1.62113e-05
87.9512	2.27785	7.6121	7.32194	1.35326	1.52911	0.965157	0.237296	0.29167	0.00027838	0.00136421	7.38314e-05	1.23262e-05
87.9612	2.93634	10.5458	7.66994	2.16262	1.41373	0.937	0.26493	0.292561	0.000270131	0.00145411	0.000140505	1.15076e-05
87.9712	3.55117	13.6266	7.94117	3.17239	1.28876	0.915822	0.293958	0.294432	0.000258519	0.00152181	0.000222998	1.5353e-05
87.9812	4.09246	16.6809	8.11328	4.29006	1.15799	0.898049	0.321509	0.296351	0.000243364	0.00156487	0.000316441	2.5205e-05
87.9912	4.50699	19.4381	8.16791	5.41578	1.0251	0.878853	0.344741	0.297254	0.000225156	0.00158126	0.000415321	4.18771e-05
88.0012	4.81453	21.7634	8.09294	6.46142	0.894253	0.854559	0.361374	0.296329	0.000204314	0.00156993	0.000513864	6.56431e-05
88.0112	4.98471	23.4594	7.87866	7.34561	0.768771	0.821697	0.369477	0.292888	0.000181497	0.00153092	0.000606946	9.63057e-05
88.0212	4.99915	24.4674	7.53073	8.00627	0.652469	0.776392	0.368329	0.28641	0.000157583	0.00146522	0.000689519	0.000132795
88.0312	4.89381	24.6708	7.05446	8.4015	0.547336	0.719106	0.35702	0.27668	0.000133953	0.00137578	0.00075735	0.000173446
88.0412	4.66587	24.0785	6.47482	8.5073	0.456665	0.648517	0.336182	0.263879	0.000111795	0.00126528	0.000807237	0.000216298
88.0512	4.36466	22.6838	5.81025	8.32997	0.381959	0.566062	0.306571	0.248173	9.27692e-05	0.00113799	0.000837298	0.000258885
88.0612	3.99076	20.7356	5.1056	7.88502	0.324013	0.475016	0.269799	0.23004	7.8707e-05	0.00099853	0.000846999	0.000298619
88.0712	3.58381	18.1956	4.40052	7.21553	0.284844	0.379189	0.228108	0.210226	7.14718e-05	0.000852135	0.00083601	0.000332848
88.0812	3.17867	15.2967	3.74003	6.37473	0.264013	0.283684	0.183959	0.189334	7.31722e-05	0.000704544	0.000806306	0.000359396
88.0912	2.80245	12.1815	3.17422	5.42234	0.261493	0.194474	0.139986	0.168115	8.59477e-05	0.000561222	0.000760627	0.000376361
88.1012	2.45229	9.13458	2.74833	4.42878	0.276286	0.117914	0.0989219	0.147296	0.000111774	0.00042787	0.000702201	0.000382371
88.1112	2.16194	6.29059	2.50915	3.45978	0.307198	0.0602918	0.0634086	0.127498	0.000152912	0.000309095	0.000634972	0.000377083
88.1212	1.94282	3.8307	2.49198	2.57296	0.35237	0.0275276	0.0357178	0.109154	0.000210887	0.000209559	0.000563668	0.000361007
88.1312	1.80265	1.9071	2.72358	1.82252	0.409722	0.0248194	0.017637	0.0925296	0.00028753	0.000132617	0.00049224	0.000334866
88.1412	1.74341	0.649795	3.22101	1.24432	0.476425	0.0557619	0.0106831	0.0778591	0.000383571	8.08979e-05	0.000425118	0.000300621
88.1512	1.75389	0.116355	3.98493	0.862784	0.550025	0.122867	0.015527	0.0651341	0.000499625	5.58952e-05	0.000365986	0.000260888
88.1612	1.8152	0.335142	5.00773	0.687391	0.626891	0.226867	0.0322516	0.0542254	0.000635636	5.79307e-05	0.000317916	0.00021859
88.1712	1.93904	1.28882	6.24838	0.710868	0.704912	0.366015	0.060369	0.0450117	0.000790322	8.6373e-05	0.000283209	0.000176489
88.1812	2.09449	2.90939	7.67866	0.916269	0.780302	0.537717	0.0988027	0.037281	0.000962505	0.000139389	0.000263189	0.000137964
88.1912	2.2757	5.09342	9.23643	1.27358	0.849903	0.736839	0.145813	0.0308498	0.00114892	0.000214102	0.000258455	0.000105798
88.2012	2.4715	7.69974	10.8537	1.7462	0.910464	0.956904	0.199386	0.0256066	0.00134629	0.000307083	0.000268418	8.23603e-05
88.2112	2.65191	10.6032	12.4684	2.29172	0.960511	1.18959	0.257083	0.0216238	0.00154973	0.000414102	0.000292346	6.95834e-05
88.2212	2.83784	13.6195	13.9914	2.87153	0.997028	1.42709	0.316435	0.0189224	0.00175458	0.000530269	0.000328086	6.84979e-05
88.2312	2.99216	16.5695	15.3551	3.44239	1.01811	1.65928	0.374801	0.0177695	0.00195427	0.000650998	0.000373647	7.93657e-05
